ST,BT,AD,JS,Annual precipitation,Average annual temp range,Freezing index,Compressive strength,Elastic modulus,Density of concrete,Modulus of rupture,Tensile strength,Age,LC for 100 m length
11.9,5.7,1368,4.618181818,300.3999939,10.69999981,104,3080,2775000,137.8000031,740.4,361,5,81.3648294
11.9,5.7,1316,4.618181818,179.1000061,10.80000019,217,3080,2775000,137.8000031,740.4,361,6,82.87401775
11.9,5.7,1285,4.618181818,153.6999969,10.30000019,164,3080,2775000,137.8000031,740.4,361,7,83.9238845
11.9,5.7,1404,4.618181818,253.1000061,11.30000019,89,3080,2775000,137.8000031,740.4,361,8,83.13648493
11.8,6.2,1050,4.618181818,305.1000061,10.69999981,140,6451.666667,3200000,136,898.3333333,625.5,1,2.821522435
11.8,6.2,1050,4.618181818,305.1000061,10.69999981,140,6451.666667,3200000,136,898.3333333,625.5,1,2.821522435
11.8,6.2,1050,4.618181818,305.1000061,10.69999981,140,6451.666667,3200000,136,898.3333333,625.5,1,2.821522435
11.8,6.2,1212,4.618181818,229,10.39999962,174,6451.666667,3200000,136,898.3333333,625.5,2,4.593175853
11.8,6.2,1212,4.618181818,229,10.39999962,174,6451.666667,3200000,136,898.3333333,625.5,2,4.593175853
11.8,6.2,1212,4.618181818,229,10.39999962,174,6451.666667,3200000,136,898.3333333,625.5,2,4.593175853
11.8,6.2,1212,4.618181818,229,10.39999962,174,6451.666667,3200000,136,898.3333333,625.5,2,4.593175853
11.8,6.2,1287,4.618181818,420.5,10,176,6451.666667,3200000,136,898.3333333,625.5,3,7.086614298
11.8,6.2,1396,4.618181818,177.6999969,10.30000019,126,6451.666667,3200000,136,898.3333333,625.5,4,5.577427822
11.8,6.2,1368,4.618181818,300.3999939,10.69999981,104,6451.666667,3200000,136,898.3333333,625.5,5,6.496062742
11.8,6.2,1285,4.618181818,153.6999969,10.30000019,164,6451.666667,3200000,136,898.3333333,625.5,7,18.7007874
8.5,6.8,1050,4.482352941,305.1000061,10.69999981,140,1676.086957,2800000,137.1999969,740.4,412.6666667,1,21.65354331
8.5,6.8,1287,4.482352941,420.5,10,176,1676.086957,2800000,137.1999969,740.4,412.6666667,3,141.60105
8.5,6.8,1396,4.482352941,177.6999969,10.30000019,126,1676.086957,2800000,137.1999969,740.4,412.6666667,4,143.6351687
8.5,6.8,1368,4.482352941,300.3999939,10.69999981,104,1676.086957,2800000,137.1999969,740.4,412.6666667,5,124.7375349
8.5,6.8,1316,4.482352941,179.1000061,10.80000019,217,1676.086957,2800000,137.1999969,740.4,412.6666667,6,132.0209954
8.5,6.8,1285,4.482352941,153.6999969,10.30000019,164,1676.086957,2800000,137.1999969,740.4,412.6666667,7,141.1417341
8.5,6.8,1404,4.482352941,253.1000061,11.30000019,89,1676.086957,2800000,137.1999969,740.4,412.6666667,8,147.1128645
10.9,6.8,1287,4.618181818,420.5,10,176,2145.555556,3025000,139.1000061,530,362.5,3,11.81102362
10.9,6.8,1396,4.618181818,177.6999969,10.30000019,126,2145.555556,3025000,139.1000061,530,362.5,4,12.07349103
10.9,6.8,1368,4.618181818,300.3999939,10.69999981,104,2145.555556,3025000,139.1000061,530,362.5,5,10.03937032
10.9,6.8,1316,4.618181818,179.1000061,10.80000019,217,2145.555556,3025000,139.1000061,530,362.5,6,16.14173253
10.9,6.8,1285,4.618181818,153.6999969,10.30000019,164,2145.555556,3025000,139.1000061,530,362.5,7,16.33858321
10.9,6.8,1404,4.618181818,253.1000061,11.30000019,89,2145.555556,3025000,139.1000061,530,362.5,8,14.56692963
11,7.5,1050,4.618181818,305.1000061,10.69999981,140,1810.31746,3600000,135,740.4,509.6666667,1,5.446194351
11,7.5,1287,4.618181818,420.5,10,176,1810.31746,3600000,135,740.4,509.6666667,3,11.67978953
11,7.5,1396,4.618181818,177.6999969,10.30000019,126,1810.31746,3600000,135,740.4,509.6666667,4,8.792650668
11,7.5,1368,4.618181818,300.3999939,10.69999981,104,1810.31746,3600000,135,740.4,509.6666667,5,12.40157455
11,7.5,1316,4.618181818,179.1000061,10.80000019,217,1810.31746,3600000,135,740.4,509.6666667,6,18.76640382
11,7.5,1285,4.618181818,153.6999969,10.30000019,164,1810.31746,3600000,135,740.4,509.6666667,7,21.9816273
11,7.5,1404,4.618181818,253.1000061,11.30000019,89,1810.31746,3600000,135,740.4,509.6666667,8,23.29396325
8.9,4,1368,4.618181818,300.3999939,10.69999981,104,3850,2600000,141.6000061,740.4,407.6666667,5,1.771653575
8.9,4,1316,4.618181818,179.1000061,10.80000019,217,3850,2600000,141.6000061,740.4,407.6666667,6,2.493438289
8.9,4,1285,4.618181818,153.6999969,10.30000019,164,3850,2600000,141.6000061,740.4,407.6666667,7,8.530183727
8.9,4,1404,4.618181818,253.1000061,11.30000019,89,3850,2600000,141.6000061,740.4,407.6666667,8,8.595800775
10.1,3.7,1212,4.482352941,229,10.39999962,174,6251.666667,3325000,141.75,791.6666667,586.1666667,2,7.742782277
10.1,3.7,1287,4.482352941,420.5,10,176,6251.666667,3325000,141.75,791.6666667,586.1666667,3,0.853018341
10.1,3.7,1396,4.482352941,177.6999969,10.30000019,126,6251.666667,3325000,141.75,791.6666667,586.1666667,4,10.69553779
10.1,3.7,1368,4.482352941,300.3999939,10.69999981,104,6251.666667,3325000,141.75,791.6666667,586.1666667,5,6.627296604
10.1,3.7,1316,4.482352941,179.1000061,10.80000019,217,6251.666667,3325000,141.75,791.6666667,586.1666667,6,8.202099503
10.1,3.7,1285,4.482352941,153.6999969,10.30000019,164,6251.666667,3325000,141.75,791.6666667,586.1666667,7,23.68766453
10.1,3.7,1404,4.482352941,253.1000061,11.30000019,89,6251.666667,3325000,141.75,791.6666667,586.1666667,8,32.87401623
11.3,4.1,1050,4.618181818,305.1000061,10.69999981,140,3963.333333,2650000,138.3999939,618.3333333,432.6666667,1,1.181102331
11.3,4.1,1287,4.618181818,420.5,10,176,3963.333333,2650000,138.3999939,618.3333333,432.6666667,3,1.443569585
11.3,4.1,1396,4.618181818,177.6999969,10.30000019,126,3963.333333,2650000,138.3999939,618.3333333,432.6666667,4,1.574803212
11.3,4.1,1368,4.618181818,300.3999939,10.69999981,104,3963.333333,2650000,138.3999939,618.3333333,432.6666667,5,2.296587927
11.3,4.1,1316,4.618181818,179.1000061,10.80000019,217,3963.333333,2650000,138.3999939,618.3333333,432.6666667,6,3.805774247
11.3,4.1,1285,4.618181818,153.6999969,10.30000019,164,3963.333333,2650000,138.3999939,618.3333333,432.6666667,7,2.755905543
11.3,4.1,1404,4.618181818,253.1000061,11.30000019,89,3963.333333,2650000,138.3999939,618.3333333,432.6666667,8,1.574803212
9.7,5.6,852,4.7625,179,7,449,5556,3400000,141.75,740.4,591.5,9,2.034120672
9.7,5.6,946,4.7625,208.3999939,7.5,550,5556,3400000,141.75,740.4,591.5,10,1.640419948
9.7,5.6,1154,4.7625,326.5,7.300000191,369,5556,3400000,141.75,740.4,591.5,14,1.049868782
9.7,5.6,1143,4.7625,211.6000061,7.300000191,329,5556,3400000,141.75,740.4,591.5,17,12.72965866
9.7,5.6,1275,4.7625,199.5,7.599999905,359,5556,3400000,141.75,740.4,591.5,18,10.49868766
11,5,2312,4.118918919,211.8000031,19,1,7225,3900000,141.75,740.4,602.5,8,2.624671916
11.8,6.2,1404,4.618181818,253.1000061,11.30000019,89,6451.666667,3200000,136,898.3333333,625.5,8,24.86876615
7.9,6.9,459,4.118918919,275.2999878,17.29999924,8,9765,6300000,141.75,740.4,725.5,10,2.296587927
7.9,6.9,490,4.118918919,595.7999878,16.70000076,54,9765,6300000,141.75,740.4,725.5,13,21.25984352
7.9,6.9,346,4.118918919,331.2000122,17.70000076,3,9765,6300000,141.75,740.4,725.5,15,24.40944932
7.9,6.9,401,4.118918919,474.6000061,16.89999962,5,9765,6300000,141.75,740.4,725.5,18,25.45931708
7.9,6.9,524,4.118918919,472.2999878,17,13,9765,6300000,141.75,740.4,725.5,21,38.64829496
7.9,6.9,583,4.118918919,415.7000122,16.60000038,17,9765,6300000,141.75,740.4,725.5,23,42.12598225
7.9,6.9,518,4.118918919,318.5,17.29999924,7,9765,6300000,141.75,740.4,725.5,25,41.99475066
7.9,6.9,645,4.118918919,248.3000031,18.10000038,0,9765,6300000,141.75,740.4,725.5,28,43.04461842
7.9,6.9,1129,4.118918919,261.6000061,16.60000038,30,9765,6300000,141.75,740.4,725.5,29,62.92651019
7.9,6.9,716,4.118918919,570.7999878,16.89999962,44,9765,6300000,141.75,740.4,725.5,31,62.13910862
8,6.5,1293,4.618181818,879,14.80000019,64,3524.25,4946444.444,140.3388884,740.4,499.6111111,6,0.459317577
8,6.5,1308,4.618181818,696.2999878,15.5,15,3524.25,4946444.444,140.3388884,740.4,499.6111111,7,0.721784793
8,6.5,1366,4.618181818,1136.599976,15.69999981,16,3524.25,4946444.444,140.3388884,740.4,499.6111111,8,4.133858393
8,6.5,1393,4.618181818,1627,15,32,3524.25,4946444.444,140.3388884,740.4,499.6111111,9,6.56167979
8.9,9,1366,4.482352941,1136.599976,15.69999981,16,8032.285714,5945500,143.6499939,1035,594.75,8,0.196850402
9.1,5.3,1002,4.482352941,1096.199951,14.60000038,27,6371.666667,3833500,141.75,740.4,562,3,0.131233598
9.1,5.3,1228,4.482352941,1015.099976,15.60000038,19,6371.666667,3833500,141.75,740.4,562,5,0.262467196
9.1,5.3,1366,4.482352941,1136.599976,15.69999981,16,6371.666667,3833500,141.75,740.4,562,8,0.196850402
9.1,5.3,1393,4.482352941,1627,15,32,6371.666667,3833500,141.75,740.4,562,9,0.196850402
7.9,4.9,949,6.35,1228.199951,14.5,51,8885,4025000,141.75,740.4,646,12,57.93963455
7.9,4.9,960,6.35,933.0999756,15.60000038,15,8885,4025000,141.75,740.4,646,15,0.393700803
7.9,4.9,1218,6.35,867.4000244,15.5,13,8885,4025000,141.75,740.4,646,17,132.5459318
7.9,4.9,1241,6.35,1145.900024,15.5,15,8885,4025000,141.75,740.4,646,18,127.9527518
9.4,4.1,2272,6.35,1226.699951,15.69999981,52,7345,3950000,141.75,740.4,594,35,0.787401606
9.2,4.6,402,9.525,1289.300049,15.60000038,25,6795,4025000,141.75,740.4,519,22,0.32808399
9.2,4.6,675,9.525,1459.199951,15,63,6795,4025000,141.75,740.4,519,23,0.32808399
9.2,4.6,763,9.525,1099.300049,14.80000019,61,6795,4025000,141.75,740.4,519,27,0.196850402
9.2,4.6,798,9.525,944.2000122,16.60000038,5,6795,4025000,141.75,740.4,519,34,0.590551165
9.2,4.6,817,9.525,1047.400024,15.69999981,51,6795,4025000,141.75,740.4,519,37,0.590551165
9.2,4.6,849,9.525,1425.800049,16.20000076,50,6795,4025000,141.75,740.4,519,42,0.196850402
8,5.9,1308,4.618181818,636.2999878,6.599999905,1079,6822.5,5800000,144.3499985,895,743,21,0.196850402
11,6.4,1010,4.618181818,498.7999878,5.800000191,1010,4503.25,4650000,140.2999954,710,395,8,0.524934391
11,6.4,1227,4.618181818,482.3999939,7.5,909,4503.25,4650000,140.2999954,710,395,18,0.656167979
11,6.4,1308,4.618181818,636.2999878,6.599999905,1079,4503.25,4650000,140.2999954,710,395,21,0.656167979
11.1,6.2,1010,4.618181818,498.7999878,5.800000191,1010,6876.666667,5300000,142.7999954,950,695,8,0.393700803
7.9,6.5,825,4.618181818,713.2999878,4.599999905,1450,2597.05102,4475000,140.7782573,685,426.6521739,3,6.364829271
7.9,6.5,888,4.618181818,562.0999756,6.900000095,902,2597.05102,4475000,140.7782573,685,426.6521739,5,17.19160155
7.9,6.5,900,4.618181818,850.9000244,5.5,1335,2597.05102,4475000,140.7782573,685,426.6521739,6,28.2152231
7.9,6.5,1000,4.618181818,623.0999756,6.199999809,1143,2597.05102,4475000,140.7782573,685,426.6521739,7,33.66141745
7.9,6.5,1010,4.618181818,498.7999878,5.800000191,1010,2597.05102,4475000,140.7782573,685,426.6521739,8,41.73228246
7.9,6.5,1020,4.618181818,484.7999878,5.599999905,1342,2597.05102,4475000,140.7782573,685,426.6521739,9,49.47506615
7.9,6.5,1051,4.618181818,504.2000122,6.800000191,887,2597.05102,4475000,140.7782573,685,426.6521739,12,57.15222997
7.9,6.5,1174,4.618181818,730,5.699999809,1379,2597.05102,4475000,140.7782573,685,426.6521739,16,43.83202112
7.9,6.5,1227,4.618181818,482.3999939,7.5,909,2597.05102,4475000,140.7782573,685,426.6521739,18,45.60367454
7.9,6.5,1308,4.618181818,636.2999878,6.599999905,1079,2597.05102,4475000,140.7782573,685,426.6521739,21,57.80839983
7.9,6.6,888,4.618181818,562.0999756,6.900000095,902,3363.125,5350000,145.3000031,930,851.5,5,0.918635155
7.9,6.6,900,4.618181818,850.9000244,5.5,1335,3363.125,5350000,145.3000031,930,851.5,6,2.493438289
7.9,6.6,1000,4.618181818,623.0999756,6.199999809,1143,3363.125,5350000,145.3000031,930,851.5,7,5.839894763
7.9,6.6,1010,4.618181818,498.7999878,5.800000191,1010,3363.125,5350000,145.3000031,930,851.5,8,9.251968754
7.9,6.6,1020,4.618181818,484.7999878,5.599999905,1342,3363.125,5350000,145.3000031,930,851.5,9,6.627296838
7.9,6.6,1051,4.618181818,504.2000122,6.800000191,887,3363.125,5350000,145.3000031,930,851.5,12,6.824146731
7.9,6.6,1174,4.618181818,730,5.699999809,1379,3363.125,5350000,145.3000031,930,851.5,16,11.74540657
7.9,6.6,1227,4.618181818,482.3999939,7.5,909,3363.125,5350000,145.3000031,930,851.5,18,18.30708636
7.9,6.6,1308,4.618181818,636.2999878,6.599999905,1079,3363.125,5350000,145.3000031,930,851.5,21,34.90813698
10.9,6.5,1174,4.618181818,730,5.699999809,1379,2808.939394,4069565.217,138.2782633,750,484.4782609,16,0.196850402
10.9,6.5,1227,4.618181818,482.3999939,7.5,909,2808.939394,4069565.217,138.2782633,750,484.4782609,18,0.918635155
10.9,6.5,1308,4.618181818,636.2999878,6.599999905,1079,2808.939394,4069565.217,138.2782633,750,484.4782609,21,1.771653575
11,5.9,1308,4.482352941,636.2999878,6.599999905,1079,3982.727273,4252941.176,138.7999959,900,590.5652174,21,1.115485596
10.9,4.3,888,4.618181818,562.0999756,6.900000095,902,6872.5,560000,144.0500031,950,723.5,5,5.905511811
10.9,4.3,900,4.618181818,850.9000244,5.5,1335,6872.5,560000,144.0500031,950,723.5,6,5.249343832
10.9,4.3,1000,4.618181818,623.0999756,6.199999809,1143,6872.5,560000,144.0500031,950,723.5,7,5.905511811
10.9,4.3,1020,4.618181818,484.7999878,5.599999905,1342,6872.5,560000,144.0500031,950,723.5,9,4.855643107
10.9,4.3,1051,4.618181818,504.2000122,6.800000191,887,6872.5,560000,144.0500031,950,723.5,12,3.937007874
10.9,4.3,1174,4.618181818,730,5.699999809,1379,6872.5,560000,144.0500031,950,723.5,16,5.77427834
10.9,4.3,1227,4.618181818,482.3999939,7.5,909,6872.5,560000,144.0500031,950,723.5,18,5.77427834
10.9,4.3,1308,4.618181818,636.2999878,6.599999905,1079,6872.5,560000,144.0500031,950,723.5,21,4.068241345
8.1,4.1,1227,4.618181818,482.3999939,7.5,909,6811.25,5900000,146.5499954,690,727,18,2.493438289
8.1,4.1,1308,4.618181818,636.2999878,6.599999905,1079,6811.25,5900000,146.5499954,690,727,21,3.149606424
9.7,8,1174,4.618181818,730,5.699999809,1379,4566.666667,4200000,130.3000031,830,499.3333333,16,1.181102331
9.7,8,1227,4.618181818,482.3999939,7.5,909,4566.666667,4200000,130.3000031,830,499.3333333,18,1.246719144
9.7,8,1308,4.618181818,636.2999878,6.599999905,1079,4566.666667,4200000,130.3000031,830,499.3333333,21,1.246719144
11.1,5.8,1664,4.482352941,1095.300049,11.69999981,106,6504,4890000,141.75,740.4,594,10,1.771653575
8,6.2,1850,4.482352941,1184.400024,10.89999962,358,6371.666667,5028750,129.6999969,740.4,552,8,2.362204662
8,6.2,1664,4.482352941,1095.300049,11.69999981,106,6371.666667,5028750,129.6999969,740.4,552,10,8.727034089
7.9,5.9,1644,4.482352941,932.2000122,11.5,275,7796.666667,2500000,128.5,740.4,460,3,13.58267767
7.9,5.9,1577,4.482352941,954,11.60000038,174,7796.666667,2500000,128.5,740.4,460,6,13.71391051
7.9,5.9,1628,4.482352941,1154,10.39999962,405,7796.666667,2500000,128.5,740.4,460,7,14.69816248
7.9,5.9,1850,4.482352941,1184.400024,10.89999962,358,7796.666667,2500000,128.5,740.4,460,8,24.73753315
7.9,5.9,1664,4.482352941,1095.300049,11.69999981,106,7796.666667,2500000,128.5,740.4,460,10,41.4041991
11.2,6.5,1658,4.482352941,892.5999756,11.10000038,435,5466.666667,3815000,141.75,740.4,521.3333333,14,3.21522316
11.2,6.5,1575,4.482352941,1002.799988,12.39999962,132,5466.666667,3815000,141.75,740.4,521.3333333,16,3.21522316
11.1,6.7,1575,4.482352941,1002.799988,12.39999962,132,7628.666667,3716500,131,809.6666667,489.2727273,16,7.48031471
11.1,6.7,1626,4.482352941,924.2999878,9.600000381,550,7628.666667,3716500,131,809.6666667,489.2727273,18,7.02099725
11.1,6.7,1736,4.482352941,933.5999756,12.19999981,255,7628.666667,3716500,131,809.6666667,489.2727273,20,18.56955331
11.8,4,1575,4.482352941,1002.799988,12.39999962,132,8100,4760000,141.75,732,616.8333333,16,18.50393673
11.8,4,1626,4.482352941,924.2999878,9.600000381,550,8100,4760000,141.75,732,616.8333333,18,23.75328134
11.8,4,1736,4.482352941,933.5999756,12.19999981,255,8100,4760000,141.75,732,616.8333333,20,38.05774278
11.6,4,1736,4.482352941,933.5999756,12.19999981,255,5866.142857,4320000,141.75,853.3333333,501.6666667,20,11.28608974
11.2,3.8,1736,4.482352941,933.5999756,12.19999981,255,7022.333333,4695000,141.75,740.4,481.6666667,20,0.262467196
9.2,4.5,319,10.88571429,863,12.60000038,142,8585,3750000,141.75,740.4,471,8,3.21522316
9.2,4.5,305,10.88571429,1029.699951,11.5,207,8585,3750000,141.75,740.4,471,10,4.790026372
9.2,4.5,322,10.88571429,981.2000122,11.19999981,313,8585,3750000,141.75,740.4,471,12,2.821522435
9.2,4.5,359,10.88571429,1065.400024,12,162,8585,3750000,141.75,740.4,471,18,5.577427822
9.2,4.5,387,10.88571429,1377.099976,11.89999962,242,8585,3750000,141.75,740.4,471,21,6.036745282
9.2,4.5,978,10.88571429,1154,11.5,227,8585,3750000,141.75,740.4,471,25,3.477690414
9.2,4.5,426,10.88571429,881.7000122,11.80000019,310,8585,3750000,141.75,740.4,471,27,3.805774403
8.9,3.6,561,4.354285714,1127.800049,16.5,34,6770,4575000,141.75,740.4,631,15,1.574803212
8.9,3.6,1618,4.354285714,881.4000244,15.30000019,50,6770,4575000,141.75,740.4,631,26,0.590551165
8.9,3.6,1373,4.354285714,979.7000122,16.10000038,55,6770,4575000,141.75,740.4,631,28,2.624671916
9,2.9,177,4.482352941,971.7999878,16,52,7916.5,5875000,141.75,740.4,679.5,12,1.968503937
9,2.9,214,4.482352941,892.0999756,17.39999962,22,7916.5,5875000,141.75,740.4,679.5,14,2.099737564
9.7,24,4205,6.096,989.7999878,9.399999619,222,6112.5,4112500,141.75,740.4,556.75,31,0.984251969
9.7,24,3236,6.096,950,8.800000191,467,6112.5,4112500,141.75,740.4,556.75,33,0.984251969
9.7,24,4422,6.096,1038.5,9.300000191,299,6112.5,4112500,141.75,740.4,556.75,35,1.049868782
10,5.5,1582,6.35,1342.199951,16.29999924,0,8645,4725000,141.75,740.4,584.5,10,1.377952693
10,5.5,2700,6.35,1051.300049,16.70000076,6,8645,4725000,141.75,740.4,584.5,11,1.640419948
10,5.5,2771,6.35,1398.300049,16.10000038,9,8645,4725000,141.75,740.4,584.5,15,1.574803212
10,5.5,2770,6.35,937.9000244,16.89999962,8,8645,4725000,141.75,740.4,584.5,17,1.706036683
10,5.5,2938,6.35,813,16.89999962,10,8645,4725000,141.75,740.4,584.5,19,2.165354299
10,5.5,3211,6.35,1165.699951,17,11,8645,4725000,141.75,740.4,584.5,22,2.034120672
10,5.5,4180,6.35,1123.5,17.5,4,8645,4725000,141.75,740.4,584.5,30,2.296587927
10,5.5,4391,6.35,1222.599976,16.20000076,41,8645,4725000,141.75,740.4,584.5,32,2.755905387
10,5.5,4602,6.35,1140.400024,17.60000038,9,8645,4725000,141.75,740.4,584.5,34,2.755905387
7.1,3.7,166,6.096,506.8999939,6.699999809,696,5556,4450000,135.9500046,740.4,590,19,0.984251969
7.1,3.7,148,6.096,529.5999756,5.900000095,1326,5556,4450000,135.9500046,740.4,590,21,11.15485564
7.1,3.7,297,6.096,626.4000244,5.599999905,1159,5556,4450000,135.9500046,740.4,590,22,6.233595801
7.1,3.7,325,6.096,682.5999756,7.900000095,759,5556,4450000,135.9500046,740.4,590,25,8.85826756
7.1,3.7,257,6.096,545.0999756,6.699999809,1126,5556,4450000,135.9500046,740.4,590,27,41.01049806
7.1,3.7,260,6.096,488.1000061,7.099999905,1049,5556,4450000,135.9500046,740.4,590,28,30.90551269
7.1,3.7,305,6.096,406.8999939,7.099999905,785,5556,4450000,135.9500046,740.4,590,29,32.87401678
7.1,3.7,302,6.096,530.4000244,6.800000191,1056,5556,4450000,135.9500046,740.4,590,30,42.6509184
6.8,4,325,5.545454545,682.5999756,7.900000095,759,5556,4207644,133.4500008,740.4,690,25,2.819672139
6.8,4,257,5.545454545,545.0999756,6.699999809,1126,5556,4207644,133.4500008,740.4,690,27,13.04918039
6.8,4,260,5.545454545,488.1000061,7.099999905,1049,5556,4207644,133.4500008,740.4,690,28,17.37704887
6.8,4,305,5.545454545,406.8999939,7.099999905,785,5556,4207644,133.4500008,740.4,690,29,16.52459066
6.8,4,302,5.545454545,530.4000244,6.800000191,1056,5556,4207644,133.4500008,740.4,690,30,26.95081867
7.1,4.4,325,5.350877193,682.5999756,7.900000095,759,5556,4207644,141.75,740.4,355,25,7.836065292
7.1,4.4,257,5.350877193,545.0999756,6.699999809,1126,5556,4207644,141.75,740.4,355,27,14.2295087
7.1,4.4,260,5.350877193,488.1000061,7.099999905,1049,5556,4207644,141.75,740.4,355,28,32.72131201
7.1,4.4,305,5.350877193,406.8999939,7.099999905,785,5556,4207644,141.75,740.4,355,29,36.52459098
7.1,4.4,302,5.350877193,530.4000244,6.800000191,1056,5556,4207644,141.75,740.4,355,30,37.57376999
9.5,2.4,571,4.7625,489.2999878,6.5,853,8695,4525000,141.75,740.4,590,27,2.624671916
9.3,2.5,594,4.618181818,475.2000122,7.900000095,838,7915,5800000,141.75,740.4,637,32,0.262467196
9.4,3.5,430,4.7625,395,9.899999619,319,8560,3975000,141.75,740.4,574,28,0.984251969
9,6,4413,7.62,1557.400024,14.80000019,133,5145,2980000,145.5999985,740.4,621,32,8.595800775
9,6,4413,7.62,1557.400024,14.80000019,133,5145,2980000,145.5999985,740.4,621,32,8.595800775
9,6,4822,7.62,1134.5,15.69999981,44,5145,2980000,145.5999985,740.4,621,35,2.230971113
9,6,4966,7.62,1028,15,117,5145,2980000,145.5999985,740.4,621,36,2.427821554
9,6,5115,7.62,1659.199951,15.5,58,5145,2980000,145.5999985,740.4,621,37,1.83727031
9,6,4721,7.62,1647,15.60000038,41,5145,2980000,145.5999985,740.4,621,38,2.493438367
9,6,5427,7.62,1409.400024,14.89999962,85,5145,2980000,145.5999985,740.4,621,39,5.380577303
9,6,5590,7.62,1534.400024,15.30000019,78,5145,2980000,145.5999985,740.4,621,40,8.530183805
8.9,6,4413,7.625,1557.400024,14.80000019,133,6600,3280000,148.3999939,740.4,700,32,1.639344204
8.9,6,4413,7.625,1557.400024,14.80000019,133,6600,3280000,148.3999939,740.4,700,32,1.639344204
8.9,6,4822,7.625,1134.5,15.69999981,44,6600,3280000,148.3999939,740.4,700,35,1.278688556
8.9,6,4966,7.625,1028,15,117,6600,3280000,148.3999939,740.4,700,36,1.11475413
8.9,6,5115,7.625,1659.199951,15.5,58,6600,3280000,148.3999939,740.4,700,37,2.131147463
8.9,6,4721,7.625,1647,15.60000038,41,6600,3280000,148.3999939,740.4,700,38,3.606557377
8.9,6,5427,7.625,1409.400024,14.89999962,85,6600,3280000,148.3999939,740.4,700,39,3.836065511
8.9,6,5590,7.625,1534.400024,15.30000019,78,6600,3280000,148.3999939,740.4,700,40,3.344262311
9,7.5,4413,8.964705882,1557.400024,14.80000019,133,4590,2510000,144.6999969,740.4,515,32,0.656167979
9,6.6,4413,7.62,1557.400024,14.80000019,133,4810,2330000,145.8999939,740.4,663,32,4.593175931
9,7.5,4413,7.625,1557.400024,14.80000019,133,5685,2600000,144.9499969,740.4,613,32,2.295081967
9,7.5,4413,7.625,1557.400024,14.80000019,133,5685,2600000,144.9499969,740.4,613,32,2.295081967
9,7.5,4822,7.625,1134.5,15.69999981,44,5685,2600000,144.9499969,740.4,613,35,3.508196737
9,7.5,4966,7.625,1028,15,117,5685,2600000,144.9499969,740.4,613,36,1.836065543
9,7.5,5115,7.625,1659.199951,15.5,58,5685,2600000,144.9499969,740.4,613,37,2.459016393
9,7.5,4721,7.625,1647,15.60000038,41,5685,2600000,144.9499969,740.4,613,38,4.065573724
9,7.5,5427,7.625,1409.400024,14.89999962,85,5685,2600000,144.9499969,740.4,613,39,5.639344278
9,7.5,5590,7.625,1534.400024,15.30000019,78,5685,2600000,144.9499969,740.4,613,40,6.590163825
9.3,3.5,446,4.618181818,975.4000244,19,4,4917.5,3950000,141.75,740.4,500,26,0.524934391
9.3,3.5,479,4.618181818,630.7999878,19,11,4917.5,3950000,141.75,740.4,500,28,0.656167979
9.3,3.5,340,4.618181818,1257.5,19.5,8,4917.5,3950000,141.75,740.4,500,32,0.524934391
9.9,6.2,866,4.618181818,1043.5,16.79999924,22,7315,5025000,141.75,740.4,707.5,30,0.393700803
9.9,6.2,1252,4.618181818,491.7999878,16.89999962,109,7315,5025000,141.75,740.4,707.5,35,0.196850402
8.4,6.2,2431,4.618181818,1166.800049,19,6,7902.5,5025000,141.75,740.4,687.25,33,0.787401606
8.4,6.2,2331,4.618181818,779,18.89999962,6,7902.5,5025000,141.75,740.4,687.25,35,1.968503937
8.4,6.2,3164,4.618181818,1164.900024,18.70000076,3,7902.5,5025000,141.75,740.4,687.25,41,6.56167979
8.4,6.2,3597,4.618181818,947.0999756,20.10000038,0,7902.5,5025000,141.75,740.4,687.25,44,9.645669479
8.4,6.2,3917,4.618181818,785.7000122,18.60000038,17,7902.5,5025000,141.75,740.4,687.25,46,13.18897663
9.9,7.8,1914,4.618181818,961.9000244,18.20000076,3,6560,5412500,141.75,740.4,645.25,33,0.459317577
9.9,7.8,3793,4.618181818,568.0999756,19.20000076,9,6560,5412500,141.75,740.4,645.25,45,5.64304487
9.9,7.8,4797,4.618181818,984.9000244,18.60000038,21,6560,5412500,141.75,740.4,645.25,50,5.577427822
9.9,7.8,5319,4.618181818,938.2999878,20.10000038,11,6560,5412500,141.75,740.4,645.25,52,14.69816248
9.9,7.8,5897,4.618181818,636.7999878,18.39999962,24,6560,5412500,141.75,740.4,645.25,54,13.91076166
9.4,4.8,1130,4.482352941,357.3999939,9,271,7215,4525000,141.75,740.4,550,19,3.21522316
9.4,4.8,2171,4.482352941,198.8000031,10.39999962,56,7215,4525000,141.75,740.4,550,21,10.62992113
9.4,4.8,2003,4.482352941,171.5,9.699999809,245,7215,4525000,141.75,740.4,550,24,21.58792626
9.4,4.8,2084,4.482352941,297.6000061,9.600000381,293,7215,4525000,141.75,740.4,550,26,34.05511849
10.2,4,1475,4.618181818,398,9.899999619,219,5556,4425000,141.75,740.4,674.5,24,0.459317577
10.2,4.4,120,3.907692308,259.7000122,8.899999619,293,6670,3900000,141.75,740.4,485.5,2,41.53543226
10.2,4.4,295,3.907692308,236.3000031,9.600000381,252,6670,3900000,141.75,740.4,485.5,8,52.36220422
